Publication Effective Date: 07/26/2017 09:15:42 AM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),4.125,-2.795,-2.701,-2.607,-2.507,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),4.250,-3.146,-3.052,-2.958,-2.858,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),4.375,-3.464,-3.370,-3.276,-3.176,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),4.500,-3.768,-3.675,-3.581,-3.481,,
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),3.250,4.509,4.580,4.655,4.725,,5.100
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),3.375,3.500,3.570,3.645,3.715,,4.090
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),3.450,2.999,3.069,3.144,3.214,,3.589
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),3.500,2.655,2.725,2.800,2.870,,3.245
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),3.550,2.325,2.395,2.470,2.540,,2.915
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),3.625,1.781,1.852,1.927,1.997,,2.372
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),3.700,1.261,1.331,1.406,1.476,,1.851
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),3.750,0.977,1.047,1.122,1.193,,1.568
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),3.800,0.696,0.766,0.841,0.911,,1.286
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),3.875,0.335,0.405,0.480,0.551,,0.926
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),3.950,-0.052,0.019,0.094,0.164,,0.539
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),3.990,-0.222,-0.152,-0.077,-0.006,,0.369
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.000,-0.198,-0.128,-0.053,0.017,,0.392
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.050,-0.358,-0.272,-0.180,-0.094,,0.281
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.125,-0.777,-0.684,-0.584,-0.491,,-0.116
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.200,-1.211,-1.117,-1.017,-0.924,,-0.549
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.250,-1.438,-1.344,-1.244,-1.150,,-0.775
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.300,-1.667,-1.573,-1.473,-1.379,,-1.004
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.375,-1.953,-1.860,-1.760,-1.666,,-1.291
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.450,-2.263,-2.169,-2.069,-1.975,,-1.600
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.500,-2.369,-2.275,-2.175,-2.081,,-1.706
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.550,-2.073,-1.995,-1.912,-1.833,,-1.458
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.625,-2.470,-2.376,-2.276,-2.193,,-1.818
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.700,-2.858,-2.764,-2.664,-2.570,,-2.195
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.750,-3.033,-2.939,-2.839,-2.745,,-2.370
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.800,-3.212,-3.118,-3.018,-2.925,,-2.550
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.875,-3.438,-3.345,-3.245,-3.151,,-2.776
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.950,-3.686,-3.592,-3.492,-3.398,,-3.023
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),4.990,-3.798,-3.704,-3.604,-3.511,,-3.136
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),5.000,-3.773,-3.679,-3.579,-3.485,,-3.110
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),5.050,-2.965,-2.910,-2.852,-2.797,,-2.422
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),5.125,-3.358,-3.304,-3.245,-3.191,,-2.816
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),5.200,-3.725,-3.662,-3.596,-3.533,,-3.158
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),5.250,-3.861,-3.798,-3.732,-3.669,,-3.294
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),5.300,-3.998,-3.936,-3.869,-3.807,,-3.432
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),5.375,-4.173,-4.111,-4.044,-3.989,,-3.614
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 30 (CHRHBF30),5.500,-4.462,-4.407,-4.349,-4.294,,-3.919
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.250,2.659,2.729,2.804,2.875,,3.250
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.375,1.658,1.728,1.803,1.874,,2.249
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.450,1.162,1.232,1.307,1.377,,1.752
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.500,0.821,0.892,0.967,1.037,,1.412
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.550,0.476,0.546,0.621,0.692,,1.067
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.625,-0.077,-0.006,0.069,0.139,,0.514
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.700,-0.559,-0.488,-0.413,-0.343,,0.032
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.750,-0.839,-0.769,-0.694,-0.623,,-0.248
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.800,-1.116,-1.046,-0.971,-0.901,,-0.526
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.875,-1.495,-1.425,-1.350,-1.279,,-0.904
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.950,-1.885,-1.815,-1.740,-1.669,,-1.294
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.990,-2.055,-1.985,-1.910,-1.840,,-1.465
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.000,-2.068,-1.974,-1.894,-1.823,,-1.448
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.050,-2.333,-2.240,-2.140,-2.046,,-1.671
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.125,-2.763,-2.669,-2.569,-2.475,,-2.100
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.200,-3.122,-3.029,-2.929,-2.835,,-2.460
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.250,-3.336,-3.243,-3.143,-3.049,,-2.674
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.300,-3.554,-3.460,-3.360,-3.267,,-2.892
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.375,-3.925,-3.831,-3.731,-3.637,,-3.262
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.450,-4.255,-4.161,-4.061,-3.967,,-3.592
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.500,-4.395,-4.302,-4.202,-4.108,,-3.733
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.550,-4.588,-4.495,-4.395,-4.301,,-3.926
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.625,-4.962,-4.869,-4.769,-4.675,,-4.300
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.700,-5.279,-5.185,-5.085,-4.991,,-4.616
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.750,-5.470,-5.376,-5.276,-5.182,,-4.807
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.800,-5.663,-5.570,-5.470,-5.376,,-5.001
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.875,-5.998,-5.904,-5.804,-5.710,,-5.335
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.950,-6.294,-6.201,-6.101,-6.007,,-5.632
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.990,-6.407,-6.313,-6.213,-6.119,,-5.744
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.000,-6.394,-6.300,-6.200,-6.107,,-5.732
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.050,-6.435,-6.373,-6.306,-6.243,,-5.868
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.125,-6.799,-6.736,-6.670,-6.607,,-6.232
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.200,-7.140,-7.077,-7.011,-6.948,,-6.573
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.250,-7.312,-7.250,-7.183,-7.121,,-6.746
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.300,-7.487,-7.425,-7.358,-7.295,,-6.920
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.375,-7.711,-7.648,-7.581,-7.519,,-7.144
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.500,-8.058,-7.972,-7.890,-7.866,,-7.491
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.250,2.659,2.729,2.804,2.875,,3.250
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.375,1.658,1.728,1.803,1.874,,2.249
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.450,1.162,1.232,1.307,1.377,,1.752
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.500,0.821,0.892,0.967,1.037,,1.412
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.550,0.476,0.546,0.621,0.692,,1.067
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.625,-0.077,-0.006,0.069,0.139,,0.514
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.700,-0.559,-0.488,-0.413,-0.343,,0.032
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.750,-0.839,-0.769,-0.694,-0.623,,-0.248
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.800,-1.116,-1.046,-0.971,-0.901,,-0.526
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.875,-1.495,-1.425,-1.350,-1.279,,-0.904
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.950,-1.885,-1.815,-1.740,-1.669,,-1.294
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.990,-2.055,-1.985,-1.910,-1.840,,-1.465
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.000,-2.068,-1.974,-1.894,-1.823,,-1.448
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.050,-2.333,-2.240,-2.140,-2.046,,-1.671
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.125,-2.763,-2.669,-2.569,-2.475,,-2.100
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.200,-3.122,-3.029,-2.929,-2.835,,-2.460
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.250,-3.336,-3.243,-3.143,-3.049,,-2.674
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.300,-3.554,-3.460,-3.360,-3.267,,-2.892
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.375,-3.925,-3.831,-3.731,-3.637,,-3.262
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.450,-4.255,-4.161,-4.061,-3.967,,-3.592
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.500,-4.395,-4.302,-4.202,-4.108,,-3.733
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.550,-4.588,-4.495,-4.395,-4.301,,-3.926
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.625,-4.962,-4.869,-4.769,-4.675,,-4.300
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.700,-5.279,-5.185,-5.085,-4.991,,-4.616
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.750,-5.470,-5.376,-5.276,-5.182,,-4.807
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.800,-5.663,-5.570,-5.470,-5.376,,-5.001
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.875,-5.998,-5.904,-5.804,-5.710,,-5.335
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.950,-6.294,-6.201,-6.101,-6.007,,-5.632
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.990,-6.407,-6.313,-6.213,-6.119,,-5.744
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.000,-6.394,-6.300,-6.200,-6.107,,-5.732
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.050,-6.435,-6.373,-6.306,-6.243,,-5.868
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.125,-6.799,-6.736,-6.670,-6.607,,-6.232
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.200,-7.140,-7.077,-7.011,-6.948,,-6.573
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.250,-7.312,-7.250,-7.183,-7.121,,-6.746
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.300,-7.487,-7.425,-7.358,-7.295,,-6.920
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.375,-7.711,-7.648,-7.581,-7.519,,-7.144
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.500,-8.058,-7.972,-7.890,-7.866,,-7.491
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),2.750,0.655,0.655,0.655,0.655,,1.030
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),2.875,0.043,0.043,0.043,0.043,,0.418
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),2.990,-0.493,-0.447,-0.429,-0.429,,-0.054
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.000,-0.597,-0.550,-0.503,-0.477,,-0.102
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.125,-1.084,-1.037,-0.990,-0.940,,-0.565
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.250,-1.683,-1.636,-1.589,-1.539,,-1.164
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.375,-2.164,-2.117,-2.070,-2.020,,-1.645
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.500,-2.606,-2.536,-2.466,-2.391,,-2.016
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.625,-3.070,-3.000,-2.929,-2.854,,-2.479
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.750,-3.617,-3.547,-3.476,-3.401,,-3.026
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.875,-4.040,-3.969,-3.899,-3.824,,-3.449
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.990,-4.369,-4.298,-4.228,-4.153,,-3.778
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),4.000,-4.274,-4.204,-4.133,-4.058,,-3.683
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),4.125,-4.437,-4.344,-4.250,-4.150,,-3.775
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),4.250,-4.927,-4.833,-4.740,-4.640,,-4.265
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),4.375,-5.300,-5.206,-5.112,-5.012,,-4.637
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),4.500,-5.602,-5.509,-5.415,-5.315,,-4.940
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),2.750,0.655,0.655,0.655,0.655,,1.030
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),2.875,0.043,0.043,0.043,0.043,,0.418
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),2.990,-0.493,-0.447,-0.429,-0.429,,-0.054
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.000,-0.597,-0.550,-0.503,-0.477,,-0.102
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.125,-1.084,-1.037,-0.990,-0.940,,-0.565
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.250,-1.683,-1.636,-1.589,-1.539,,-1.164
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.375,-2.164,-2.117,-2.070,-2.020,,-1.645
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.500,-2.606,-2.536,-2.466,-2.391,,-2.016
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.625,-3.070,-3.000,-2.929,-2.854,,-2.479
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.750,-3.617,-3.547,-3.476,-3.401,,-3.026
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.875,-4.040,-3.969,-3.899,-3.824,,-3.449
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.990,-4.369,-4.298,-4.228,-4.153,,-3.778
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),4.000,-4.274,-4.204,-4.133,-4.058,,-3.683
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),4.125,-4.437,-4.344,-4.250,-4.150,,-3.775
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),4.250,-4.927,-4.833,-4.740,-4.640,,-4.265
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),4.375,-5.300,-5.206,-5.112,-5.012,,-4.637
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),4.500,-5.602,-5.509,-5.415,-5.315,,-4.940
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),2.750,1.365,1.365,1.365,1.365,,1.740
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),2.875,0.871,0.871,0.871,0.871,,1.246
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),2.990,0.430,0.433,0.433,0.433,,0.808
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.000,0.358,0.392,0.392,0.392,,0.767
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.125,-0.247,-0.200,-0.154,-0.104,,0.271
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.250,-1.013,-0.951,-0.884,-0.821,,-0.446
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.375,-1.503,-1.441,-1.374,-1.311,,-0.936
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.500,-1.932,-1.862,-1.793,-1.730,,-1.355
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.625,-2.427,-2.357,-2.286,-2.211,,-1.836
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.750,-2.852,-2.782,-2.711,-2.636,,-2.261
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.875,-3.224,-3.153,-3.083,-3.008,,-2.633
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.990,-3.551,-3.481,-3.410,-3.335,,-2.960
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),4.000,-3.551,-3.480,-3.410,-3.335,,-2.960
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),4.125,-3.727,-3.633,-3.539,-3.439,,-3.064
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),4.250,-4.078,-3.984,-3.890,-3.790,,-3.415
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),4.375,-4.396,-4.302,-4.208,-4.108,,-3.733
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),4.500,-4.700,-4.607,-4.513,-4.413,,-4.038
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),4.875,,3.627,3.752,3.877,4.002,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.000,,3.412,3.537,3.662,3.787,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.125,,3.196,3.321,3.446,3.571,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.250,,2.976,3.101,3.226,3.351,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.375,,2.752,2.877,3.002,3.127,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.500,,2.526,2.651,2.776,2.901,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.625,,2.300,2.425,2.550,2.675,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.750,,2.073,2.198,2.323,2.448,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.875,,1.845,1.970,2.095,2.220,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.000,,1.618,1.743,1.868,1.993,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.125,,1.389,1.514,1.639,1.764,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.250,,1.160,1.285,1.410,1.535,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.375,,0.928,1.053,1.178,1.303,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.500,,0.695,0.820,0.945,1.070,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.625,,0.462,0.587,0.712,0.837,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.750,,0.230,0.355,0.480,0.605,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.875,,-0.002,0.123,0.248,0.373,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),5.250,,3.510,3.635,3.760,3.885,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),5.375,,3.340,3.465,3.590,3.715,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),5.500,,3.160,3.285,3.410,3.535,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),5.625,,2.972,3.097,3.222,3.347,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),5.750,,2.778,2.903,3.028,3.153,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),5.875,,2.579,2.704,2.829,2.954,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),6.000,,2.375,2.500,2.625,2.750,
